quantity,average_selling_price,promotion_en_%,seller_id,product_id,variation_id,month,rating_avg,rating_count,review_count,stock,LAZ,SHP
4,103000,25.36,2,513,654,1,4.7,651.0,208.0,96.0,1,0
1,104000,24.64,2,513,654,1,4.7,655.0,210.0,91.0,1,0
12,110000,20.29,2,513,654,1,4.7,636.0,204.0,170.0,1,0
2,112999,18.12,2,513,654,1,4.7,717.0,229.0,66.0,1,0
5,116000,15.94,2,513,654,1,4.7,706.0,226.0,68.4,1,0
90,119000,13.77,2,513,654,2,4.699999999999996,677.0,218.0,71.83333333333333,1,0
47,124000,10.14,2,513,654,1,4.699999999999997,715.0,229.0,64.70212765957447,1,0
1,127000,7.97,2,513,654,1,4.7,596.0,187.0,104.0,1,0
4,138000,0.0,2,513,654,1,4.7,647.0,206.0,85.5,1,0
6,99000,28.26,2,513,655,1,4.7,677.0,218.0,56.0,1,0
80,103000,25.36,2,513,655,3,4.7,673.0,217.0,67.375,1,0
30,109000,21.01,2,513,655,2,4.700000000000001,636.0,204.0,159.0,1,0
2,110000,20.29,2,513,655,1,4.7,704.0,225.0,51.5,1,0
9,116000,15.94,2,513,655,1,4.7,717.0,229.0,48.0,1,0
30,117000,15.22,2,513,655,1,4.700000000000001,715.0,229.0,47.5,1,0
84,119000,13.77,2,513,655,2,4.699999999999993,708.0,226.0,56.333333333333336,1,0
7,120000,13.04,2,513,655,1,4.7,700.0,225.0,53.142857142857146,1,0
6,122000,11.59,2,513,655,1,4.7,692.0,224.0,71.33333333333333,1,0
44,124000,10.14,2,513,655,1,4.700000000000002,704.0,225.0,55.13636363636363,1,0
5,127000,7.97,2,513,655,1,4.7,596.0,187.0,80.0,1,0
1,131000,5.07,2,513,655,1,4.7,592.0,186.0,178.0,1,0
3,132000,4.35,2,513,655,1,4.7,594.0,187.0,82.0,1,0
3,138000,0.0,2,513,655,1,4.7,647.0,206.0,84.0,1,0
14,99000,28.26,2,513,656,1,4.7,662.0,214.0,99.0,1,0
48,109000,21.01,2,513,656,1,4.7,676.0,218.0,96.875,1,0
42,113000,18.12,2,513,656,2,4.700000000000001,706.0,226.0,181.83333333333334,1,0
1,115000,16.67,2,513,656,1,4.7,717.0,229.0,81.0,1,0
48,119000,13.77,2,513,656,1,4.699999999999997,717.0,229.0,91.16666666666667,1,0
22,124000,10.14,2,513,656,1,4.700000000000002,704.0,225.0,83.95454545454545,1,0
3,138000,0.0,2,513,656,1,4.7,647.0,206.0,190.33333333333334,1,0
6,99000,28.26,2,513,657,1,4.7,677.0,218.0,60.0,1,0
20,101000,26.81,2,513,657,1,4.700000000000001,676.0,218.0,66.15,1,0
3,102000,26.09,2,513,657,1,4.7,684.0,220.0,79.0,1,0
10,103000,25.36,2,513,657,1,4.7,651.0,208.0,85.0,1,0
4,110000,20.29,2,513,657,1,4.7,704.0,225.0,115.5,1,0
8,117000,15.22,2,513,657,1,4.7,717.0,229.0,67.75,1,0
112,119000,13.77,2,513,657,2,4.699999999999993,708.0,226.0,70.9375,1,0
3,127000,7.97,2,513,657,1,4.7,596.0,187.0,49.0,1,0
40,138000,0.0,2,513,657,1,4.700000000000001,647.0,206.0,105.8,1,0
9,99000,28.26,2,513,658,2,4.7,679.0,219.0,92.66666666666667,1,0
4,101000,26.81,2,513,658,1,4.7,661.0,213.0,57.5,1,0
2,103000,25.36,2,513,658,1,4.7,645.0,206.0,112.0,1,0
24,110000,20.29,2,513,658,1,4.700000000000001,676.0,218.0,77.0,1,0
1,111999,18.84,2,513,658,1,4.7,717.0,229.0,93.0,1,0
30,113000,18.12,2,513,658,2,4.700000000000001,650.0,208.0,179.0,1,0
30,119000,13.77,2,513,658,1,4.700000000000001,717.0,229.0,48.5,1,0
52,124000,10.14,2,513,658,1,4.699999999999996,715.0,229.0,81.13461538461539,1,0
10,132000,4.35,2,513,658,1,4.7,594.0,187.0,27.0,1,0
3,138000,0.0,2,513,658,1,4.7,647.0,206.0,18.0,1,0
3,149000,31.65,2,514,659,1,4.8,2289.0,731.0,46.0,1,0
14,156000,28.44,2,514,659,1,4.7,2249.0,718.0,100.0,1,0
1,157000,27.98,2,514,659,1,4.7,2143.0,689.0,125.0,1,0
126,163000,25.23,2,514,659,3,4.785714285714289,2608.0,832.0,79.71428571428571,1,0
6,165000,24.31,2,514,659,1,4.8,2572.0,821.0,20.0,1,0
5,167000,23.39,2,514,659,1,4.7,2275.0,725.0,61.0,1,0
14,169000,22.48,2,514,659,2,4.771428571428571,2487.0,791.0,133.57142857142858,1,0
32,172000,21.1,2,514,659,1,4.71875,2248.0,717.0,65.375,1,0
12,178000,18.35,2,514,659,1,4.7,2125.0,684.0,151.5,1,0
102,185000,15.14,2,514,659,2,4.800000000000004,2584.0,824.0,43.8235294117647,1,0
7,196000,10.09,2,514,659,1,4.7,2190.0,700.0,82.85714285714286,1,0
6,210000,3.67,2,514,659,1,4.7,1835.0,593.0,193.0,1,0
18,218000,0.0,2,514,659,1,4.7,2173.0,697.0,174.5,1,0
4,159000,27.06,2,514,660,1,4.75,2237.0,711.0,49.5,1,0
30,162000,25.69,2,514,660,1,4.700000000000001,2275.0,725.0,94.0,1,0
187,163000,25.23,2,514,660,2,4.782352941176472,2608.0,832.0,39.588235294117645,1,0
16,179000,17.89,2,514,660,1,4.700000000000001,2255.0,720.0,93.0,1,0
3,181000,16.97,2,514,660,1,4.7,2165.0,695.0,64.0,1,0
9,185000,15.14,2,514,660,1,4.8,2491.0,794.0,72.22222222222223,1,0
3,196000,10.09,2,514,660,1,4.7,2188.0,699.0,75.33333333333333,1,0
19,179000,17.89,2,514,661,1,4.757894736842104,2469.0,788.0,76.94736842105263,1,0
9,185000,15.14,2,514,661,1,4.8,2491.0,794.0,58.55555555555556,1,0
120,163000,25.23,2,514,662,1,4.799999999999998,2608.0,832.0,139.25,1,0
6,165000,24.31,2,514,662,1,4.8,2572.0,821.0,116.33333333333333,1,0
48,179000,17.89,2,514,662,2,4.743750000000001,2469.0,788.0,79.4375,1,0
9,185000,15.14,2,514,662,1,4.8,2491.0,794.0,79.77777777777777,1,0
104,156000,28.44,2,514,663,3,4.787499999999999,2514.0,803.0,189.375,1,0
1,160000,26.61,2,514,663,1,4.7,2146.0,690.0,57.0,1,0
2,163000,25.23,2,514,663,1,4.7,2099.0,675.0,8.0,1,0
35,168000,22.94,2,514,663,1,4.700000000000001,2275.0,725.0,251.8,1,0
14,173000,20.64,2,514,663,1,4.728571428571429,2248.0,717.0,89.85714285714286,1,0
5,175000,19.72,2,514,663,1,4.78,2427.0,778.0,219.4,1,0
9,178000,18.35,2,514,663,1,4.7,2125.0,684.0,30.333333333333332,1,0
5,179000,17.89,2,514,663,1,4.78,2469.0,788.0,204.0,1,0
111,185000,15.14,2,514,663,2,4.800000000000006,2608.0,832.0,194.94594594594594,1,0
330,163000,25.23,2,514,664,2,4.763636363636364,2608.0,832.0,65.68181818181819,1,0
176,169000,22.48,2,514,664,1,4.745454545454546,2487.0,791.0,107.54545454545455,1,0
44,174000,20.18,2,514,664,2,4.772727272727272,2585.0,824.0,49.18181818181818,1,0
70,176000,19.27,2,514,664,1,4.8,2469.0,788.0,81.4,1,0
12,178000,18.35,2,514,664,1,4.7,2125.0,684.0,40.0,1,0
64,179000,17.89,2,514,664,1,4.700000000000002,2255.0,720.0,153.125,1,0
30,185000,15.14,2,514,664,1,4.799999999999999,2491.0,794.0,108.8,1,0
3,196000,10.09,2,514,664,1,4.7,2188.0,699.0,74.66666666666667,1,0
56,218000,0.0,2,514,664,2,4.7,2173.0,697.0,18.25,1,0
12,156000,28.44,2,514,665,2,4.7749999999999995,2325.0,746.0,229.75,1,0
52,163000,25.23,2,514,665,2,4.79230769230769,2608.0,832.0,225.3846153846154,1,0
6,165000,24.31,2,514,665,1,4.8,2572.0,821.0,224.0,1,0
45,174000,20.18,2,514,665,2,4.788888888888888,2585.0,824.0,248.11111111111111,1,0
3,175000,19.72,2,514,665,1,4.8,2547.0,814.0,225.33333333333334,1,0
14,176000,19.27,2,514,665,1,4.714285714285714,2248.0,717.0,97.42857142857143,1,0
4,178000,18.35,2,514,665,1,4.7,2079.0,667.0,9.5,1,0
2,156000,28.44,2,514,666,1,4.7,2249.0,718.0,100.0,1,0
2,157000,27.98,2,514,666,1,4.7,2143.0,689.0,66.0,1,0
18,159000,27.06,2,514,666,2,4.788888888888888,2467.0,788.0,80.33333333333333,1,0
1,160000,26.61,2,514,666,1,4.7,2146.0,690.0,64.0,1,0
14,164000,24.77,2,514,666,1,4.8,2514.0,803.0,150.42857142857142,1,0
9,178000,18.35,2,514,666,1,4.7,2125.0,684.0,34.0,1,0
8,179000,17.89,2,514,666,1,4.725,2427.0,778.0,148.625,1,0
37,185000,15.14,2,514,666,1,4.8000000000000025,2585.0,824.0,135.35135135135135,1,0
6,218000,0.0,2,514,666,1,4.7,2173.0,697.0,40.333333333333336,1,0
24,163000,25.23,2,514,668,1,4.799999999999998,2608.0,832.0,143.08333333333334,1,0
12,175000,19.72,2,514,668,1,4.791666666666665,2547.0,814.0,72.91666666666667,1,0
7,179000,17.89,2,514,668,1,4.7,2216.0,706.0,63.57142857142857,1,0
207,163000,25.23,2,514,669,2,4.760869565217389,2608.0,832.0,105.69565217391305,1,0
110,169000,22.48,2,514,669,2,4.745454545454545,2487.0,791.0,81.81818181818181,1,0
18,174000,20.18,2,514,669,1,4.766666666666666,2585.0,824.0,85.66666666666667,1,0
6,176000,19.27,2,514,669,1,4.8,2427.0,778.0,73.0,1,0
2,178000,18.35,2,514,669,1,4.7,2125.0,684.0,84.0,1,0
24,179000,17.89,2,514,669,1,4.700000000000002,2255.0,720.0,86.0,1,0
2,155000,28.9,2,514,670,1,4.75,2237.0,711.0,99.5,1,0
315,163000,25.23,2,514,670,2,4.761904761904764,2608.0,832.0,52.285714285714285,1,0
99,169000,22.48,2,514,670,2,4.745454545454547,2487.0,791.0,96.0,1,0
56,174000,20.18,2,514,670,2,4.77857142857143,2469.0,788.0,90.35714285714286,1,0
3,175000,19.72,2,514,670,1,4.766666666666667,2284.0,729.0,104.0,1,0
2,177000,18.81,2,514,670,1,4.7,2255.0,720.0,106.0,1,0
5,178000,18.35,2,514,670,1,4.7,2125.0,684.0,82.0,1,0
6,179000,17.89,2,514,670,1,4.7,2248.0,717.0,65.5,1,0
17,185000,15.14,2,514,670,1,4.799999999999999,2585.0,824.0,77.6470588235294,1,0
48,163000,25.23,2,514,671,1,4.7625,2608.0,832.0,103.29166666666667,1,0
55,169000,22.48,2,514,671,1,4.745454545454546,2487.0,791.0,110.27272727272727,1,0
40,178000,18.35,2,514,671,2,4.700000000000001,2255.0,720.0,105.0,1,0
20,185000,15.14,2,514,671,1,4.799999999999999,2491.0,794.0,77.3,1,0
152,163000,25.23,2,514,672,2,4.757894736842107,2608.0,832.0,77.89473684210526,1,0
6,165000,24.31,2,514,672,1,4.8,2572.0,821.0,101.16666666666667,1,0
5,168000,22.94,2,514,672,1,4.7,2275.0,725.0,56.4,1,0
6,173000,20.64,2,514,672,1,4.7,2255.0,720.0,112.5,1,0
18,174000,20.18,2,514,672,1,4.772222222222221,2585.0,824.0,92.33333333333333,1,0
7,175000,19.72,2,514,672,1,4.742857142857143,2547.0,814.0,75.42857142857143,1,0
4,178000,18.35,2,514,672,1,4.7,2125.0,684.0,83.0,1,0
48,185000,15.14,2,514,672,1,4.800000000000001,2491.0,794.0,50.5625,1,0
66,162000,25.69,2,514,673,1,4.709090909090907,2307.0,739.0,95.0909090909091,1,0
4,163000,25.23,2,514,673,1,4.8,2608.0,832.0,42.0,1,0
11,179000,17.89,2,514,673,1,4.718181818181819,2248.0,717.0,68.0,1,0
3,188000,13.76,2,514,673,1,4.7,2165.0,695.0,64.0,1,0
105,163000,25.23,2,514,674,2,4.761904761904763,2608.0,832.0,71.9047619047619,1,0
6,165000,24.31,2,514,674,1,4.8,2572.0,821.0,88.5,1,0
33,169000,22.48,2,514,674,2,4.745454545454547,2487.0,791.0,103.63636363636364,1,0
42,174000,20.18,2,514,674,2,4.77857142857143,2585.0,824.0,92.57142857142857,1,0
15,178000,18.35,2,514,674,2,4.7,2255.0,720.0,101.0,1,0
15,185000,15.14,2,514,674,1,4.799999999999999,2547.0,814.0,100.66666666666667,1,0
3,196000,10.09,2,514,674,1,4.7,2188.0,699.0,97.66666666666667,1,0
180,155000,28.9,2,514,675,1,4.766666666666667,2584.0,824.0,96.33333333333333,1,0
164,159000,27.06,2,514,675,4,4.799999999999999,2467.0,788.0,182.0,1,0
15,160000,26.61,2,514,675,1,4.7,2165.0,695.0,457.6666666666667,1,0
608,163000,25.23,2,514,675,4,4.763157894736835,2608.0,832.0,308.57894736842104,1,0
200,165000,24.31,2,514,675,2,4.775000000000003,2572.0,821.0,317.0,1,0
12,168000,22.94,2,514,675,1,4.7,1808.0,583.0,716.5,1,0
272,169000,22.48,2,514,675,3,4.762500000000002,2487.0,791.0,352.75,1,0
48,175000,19.72,2,514,675,1,4.783333333333334,2547.0,814.0,340.1666666666667,1,0
21,178000,18.35,2,514,675,5,4.7,2079.0,667.0,650.0,1,0
140,179000,17.89,2,514,675,4,4.771428571428574,2469.0,788.0,344.0,1,0
44,185000,15.14,2,514,675,1,4.799999999999999,2491.0,794.0,281.09090909090907,1,0
693,196000,10.09,2,514,675,4,4.714285714285722,2248.0,717.0,454.0952380952381,1,0
153,155000,28.9,2,514,676,2,4.766666666666667,2584.0,824.0,98.66666666666667,1,0
18,158000,27.52,2,514,676,1,4.8,2325.0,746.0,636.0,1,0
320,159000,27.06,2,514,676,5,4.724999999999999,2467.0,788.0,616.75,1,0
3,162000,25.69,2,514,676,1,4.7,2125.0,684.0,731.0,1,0
392,163000,25.23,2,514,676,2,4.785714285714291,2608.0,832.0,659.6428571428571,1,0
90,165000,24.31,2,514,676,2,4.8,2572.0,821.0,615.8333333333334,1,0
18,166000,23.85,2,514,676,1,4.7,1999.0,652.0,1013.3333333333334,1,0
468,169000,22.48,2,514,676,4,4.741666666666667,2487.0,791.0,689.4166666666666,1,0
2,170000,22.02,2,514,676,1,4.7,1796.0,579.0,336.0,1,0
1,171000,21.56,2,514,676,1,4.7,1808.0,583.0,329.0,1,0
12,175000,19.72,2,514,676,1,4.783333333333334,2547.0,814.0,695.3333333333334,1,0
14,176000,19.27,2,514,676,1,4.757142857142857,2469.0,788.0,721.8571428571429,1,0
33,178000,18.35,2,514,676,3,4.700000000000001,2079.0,667.0,928.6666666666666,1,0
100,179000,17.89,2,514,676,1,4.760000000000002,2427.0,778.0,600.0,1,0
540,196000,10.09,2,514,676,4,4.700000000000024,2216.0,706.0,781.0,1,0
42,149000,31.65,2,514,677,2,4.8,2289.0,731.0,50.0,1,0
9,155000,28.9,2,514,677,1,4.7,2143.0,689.0,100.0,1,0
140,159000,27.06,2,514,677,5,4.800000000000001,2478.0,790.0,99.5,1,0
3,160000,26.61,2,514,677,1,4.7,2165.0,695.0,110.0,1,0
112,163000,25.23,2,514,677,2,4.785714285714289,2608.0,832.0,80.07142857142857,1,0
25,164000,24.77,2,514,677,2,4.700000000000001,2275.0,725.0,108.2,1,0
24,165000,24.31,2,514,677,1,4.799999999999999,2572.0,821.0,78.5,1,0
54,169000,22.48,2,514,677,3,4.766666666666666,2487.0,791.0,79.33333333333333,1,0
2,170000,22.02,2,514,677,1,4.7,1796.0,579.0,132.0,1,0
18,175000,19.72,2,514,677,1,4.783333333333334,2547.0,814.0,82.83333333333333,1,0
6,178000,18.35,2,514,677,1,4.7,2079.0,667.0,70.66666666666667,1,0
10,179000,17.89,2,514,677,1,4.76,2427.0,778.0,98.9,1,0
9,185000,15.14,2,514,677,1,4.8,2491.0,794.0,50.111111111111114,1,0
273,196000,10.09,2,514,677,4,4.714285714285724,2248.0,717.0,110.0,1,0
12,218000,0.0,2,514,677,1,4.7,2173.0,697.0,103.5,1,0
22,163000,25.23,2,514,678,1,4.7,2099.0,675.0,11.0,1,0
68,166000,23.85,2,514,678,2,4.700000000000001,2125.0,684.0,65.5,1,0
24,169000,22.48,2,514,678,2,4.700000000000001,1911.0,617.0,115.0,1,0
3,170000,22.02,2,514,678,1,4.7,1796.0,579.0,179.0,1,0
27,178000,18.35,2,514,678,3,4.700000000000001,2079.0,667.0,35.666666666666664,1,0
208,179000,17.89,2,514,678,3,4.718749999999995,2265.0,724.0,20.25,1,0
35,196000,10.09,2,514,678,1,4.700000000000002,2190.0,700.0,0.0,1,0
2,218000,0.0,2,514,678,1,4.7,2173.0,697.0,0.0,1,0
32,155000,28.9,2,514,679,1,4.7,2143.0,689.0,100.0,1,0
165,159000,27.06,2,514,679,4,4.8,2535.0,809.0,115.33333333333333,1,0
6,160000,26.61,2,514,679,1,4.7,2165.0,695.0,382.3333333333333,1,0
350,163000,25.23,2,514,679,3,4.785714285714279,2608.0,832.0,123.5,1,0
363,165000,24.31,2,514,679,4,4.754545454545456,2572.0,821.0,227.54545454545453,1,0
1,168000,22.94,2,514,679,1,4.7,1796.0,579.0,559.0,1,0
320,169000,22.48,2,514,679,3,4.739999999999999,2487.0,791.0,294.2,1,0
16,174000,20.18,2,514,679,1,4.8,2585.0,824.0,89.5,1,0
20,175000,19.72,2,514,679,2,4.779999999999999,2547.0,814.0,266.0,1,0
45,176000,19.27,2,514,679,2,4.760000000000002,2469.0,788.0,264.46666666666664,1,0
11,178000,18.35,2,514,679,3,4.7,2079.0,667.0,538.0,1,0
60,179000,17.89,2,514,679,4,4.760000000000002,2427.0,778.0,260.3,1,0
40,185000,15.14,2,514,679,2,4.8,2491.0,794.0,173.0,1,0
324,196000,10.09,2,514,679,2,4.7000000000000135,2216.0,706.0,380.5833333333333,1,0
8,149000,31.65,2,514,680,1,4.8,2289.0,731.0,50.0,1,0
27,159000,27.06,2,514,680,4,4.799999999999999,2325.0,746.0,70.0,1,0
6,160000,26.61,2,514,680,1,4.7,2165.0,695.0,74.66666666666667,1,0
182,163000,25.23,2,514,680,2,4.785714285714285,2608.0,832.0,66.78571428571429,1,0
33,166000,23.85,2,514,680,2,4.700000000000001,1835.0,593.0,103.33333333333333,1,0
50,169000,22.48,2,514,680,3,4.750000000000001,2487.0,791.0,50.8,1,0
6,175000,19.72,2,514,680,1,4.783333333333334,2547.0,814.0,54.333333333333336,1,0
2,178000,18.35,2,514,680,1,4.7,2079.0,667.0,98.0,1,0
18,179000,17.89,2,514,680,1,4.716666666666668,2275.0,725.0,75.05555555555556,1,0
9,185000,15.14,2,514,680,1,4.8,2491.0,794.0,69.33333333333333,1,0
12,196000,10.09,2,514,680,1,4.700000000000001,2216.0,706.0,71.41666666666667,1,0
12,129000,40.83,2,514,681,1,4.8,2311.0,739.0,93.0,1,0
51,155000,28.9,2,514,681,1,4.766666666666667,2584.0,824.0,98.66666666666667,1,0
84,159000,27.06,2,514,681,4,4.799999999999999,2478.0,790.0,157.0,1,0
6,161000,26.15,2,514,681,1,4.8,2514.0,803.0,194.66666666666666,1,0
121,163000,25.23,2,514,681,1,4.781818181818182,2608.0,832.0,192.8181818181818,1,0
96,165000,24.31,2,514,681,3,4.800000000000003,2572.0,821.0,154.0,1,0
6,166000,23.85,2,514,681,1,4.7,1999.0,652.0,338.0,1,0
408,169000,22.48,2,514,681,4,4.717647058823534,2275.0,725.0,278.8235294117647,1,0
3,170000,22.02,2,514,681,1,4.7,1796.0,579.0,412.0,1,0
4,171000,21.56,2,514,681,1,4.7,1808.0,583.0,400.0,1,0
6,172000,21.1,2,514,681,1,4.8,2427.0,778.0,207.5,1,0
14,174000,20.18,2,514,681,2,4.799999999999999,2585.0,824.0,174.57142857142858,1,0
7,176000,19.27,2,514,681,1,4.7,2216.0,706.0,292.14285714285717,1,0
8,178000,18.35,2,514,681,1,4.7,2079.0,667.0,389.0,1,0
66,179000,17.89,2,514,681,3,4.699999999999999,2255.0,720.0,326.6666666666667,1,0
14,185000,15.14,2,514,681,1,4.799999999999999,2584.0,824.0,183.85714285714286,1,0
115,196000,10.09,2,514,681,2,4.699999999999994,2190.0,700.0,283.0,1,0
63,149000,31.65,2,514,682,2,4.8,2289.0,731.0,50.0,1,0
32,155000,28.9,2,514,682,2,4.7,2143.0,689.0,100.0,1,0
180,159000,27.06,2,514,682,4,4.800000000000005,2535.0,809.0,103.6,1,0
9,160000,26.61,2,514,682,2,4.7,2165.0,695.0,156.33333333333334,1,0
252,163000,25.23,2,514,682,2,4.78571428571429,2608.0,832.0,71.5,1,0
55,165000,24.31,2,514,682,2,4.754545454545457,2572.0,821.0,118.63636363636364,1,0
24,166000,23.85,2,514,682,1,4.7,1999.0,652.0,252.0,1,0
190,169000,22.48,2,514,682,4,4.750000000000001,2487.0,791.0,142.8,1,0
1,170000,22.02,2,514,682,1,4.7,1796.0,579.0,291.0,1,0
15,174000,20.18,2,514,682,1,4.753333333333333,2585.0,824.0,112.26666666666667,1,0
5,175000,19.72,2,514,682,1,4.78,2547.0,814.0,120.8,1,0
10,178000,18.35,2,514,682,4,4.7,2079.0,667.0,256.0,1,0
45,179000,17.89,2,514,682,2,4.773333333333335,2469.0,788.0,106.66666666666667,1,0
210,196000,10.09,2,514,682,2,4.721428571428578,2248.0,717.0,150.71428571428572,1,0
14,218000,0.0,2,514,682,2,4.7,2173.0,697.0,145.0,1,0
8,149000,31.65,2,514,683,1,4.8,2289.0,731.0,50.0,1,0
18,159000,27.06,2,514,683,3,4.799999999999999,2325.0,746.0,53.666666666666664,1,0
3,160000,26.61,2,514,683,1,4.7,2165.0,695.0,56.666666666666664,1,0
42,163000,25.23,2,514,683,1,4.785714285714287,2608.0,832.0,48.214285714285715,1,0
18,165000,24.31,2,514,683,2,4.799999999999999,2572.0,821.0,45.166666666666664,1,0
21,166000,23.85,2,514,683,1,4.7,2125.0,684.0,45.0,1,0
72,169000,22.48,2,514,683,4,4.741666666666666,2487.0,791.0,50.666666666666664,1,0
4,170000,22.02,2,514,683,1,4.7,1808.0,583.0,44.5,1,0
9,173000,20.64,2,514,683,1,4.788888888888888,2427.0,778.0,44.77777777777778,1,0
18,178000,18.35,2,514,683,2,4.7,2079.0,667.0,40.0,1,0
4,179000,17.89,2,514,683,1,4.7,2255.0,720.0,49.0,1,0
15,185000,15.14,2,514,683,1,4.799999999999999,2491.0,794.0,52.6,1,0
60,196000,10.09,2,514,683,1,4.700000000000001,2190.0,700.0,56.0,1,0
3,218000,0.0,2,514,683,1,4.7,2173.0,697.0,30.333333333333332,1,0
14,149000,31.65,2,514,684,2,4.8,2289.0,731.0,11.0,1,0
66,159000,27.06,2,514,684,4,4.800000000000001,2325.0,746.0,6.333333333333333,1,0
3,160000,26.61,2,514,684,1,4.7,2165.0,695.0,16.0,1,0
9,166000,23.85,2,514,684,1,4.7,1999.0,652.0,38.666666666666664,1,0
16,169000,22.48,2,514,684,1,4.700000000000001,2125.0,684.0,54.75,1,0
14,173000,20.64,2,514,684,1,4.8,2514.0,803.0,1.2857142857142858,1,0
15,178000,18.35,2,514,684,2,4.7,2079.0,667.0,38.0,1,0
21,185000,15.14,2,514,684,1,4.799999999999999,2521.0,805.0,5.714285714285714,1,0
147,196000,10.09,2,514,684,3,4.7142857142857135,2248.0,717.0,15.333333333333334,1,0
6,218000,0.0,2,514,684,1,4.7,2173.0,697.0,24.0,1,0
8,149000,31.65,2,514,685,2,4.8,2289.0,731.0,50.0,1,0
33,159000,27.06,2,514,685,4,4.799999999999999,2325.0,746.0,54.333333333333336,1,0
1,162000,25.69,2,514,685,1,4.7,2125.0,684.0,47.0,1,0
78,163000,25.23,2,514,685,2,4.784615384615386,2608.0,832.0,49.15384615384615,1,0
12,165000,24.31,2,514,685,1,4.8,2572.0,821.0,50.0,1,0
3,166000,23.85,2,514,685,1,4.7,1999.0,652.0,27.0,1,0
26,169000,22.48,2,514,685,2,4.738461538461538,2487.0,791.0,48.84615384615385,1,0
13,174000,20.18,2,514,685,1,4.799999999999999,2585.0,824.0,53.30769230769231,1,0
4,178000,18.35,2,514,685,2,4.7,2079.0,667.0,29.0,1,0
8,179000,17.89,2,514,685,2,4.7,2255.0,720.0,46.0,1,0
63,196000,10.09,2,514,685,2,4.714285714285711,2248.0,717.0,55.095238095238095,1,0
1,111000,28.39,2,518,689,1,4.8,231.0,75.0,53.0,1,0
21,116000,25.16,2,518,689,1,4.799999999999999,237.0,78.0,48.57142857142857,1,0
3,117000,24.52,2,518,689,1,4.8,239.0,79.0,44.0,1,0
8,118000,23.87,2,518,689,1,4.8,262.0,88.0,26.0,1,0
28,119000,23.23,2,518,689,2,4.799999999999999,239.0,79.0,47.5,1,0
14,122000,21.29,2,518,689,1,4.8,256.0,86.0,44.57142857142857,1,0
48,125000,19.35,2,518,689,3,4.799999999999999,256.0,86.0,35.75,1,0
40,127000,18.06,2,518,689,2,4.799999999999998,230.0,75.0,70.4,1,0
49,128000,17.42,2,518,689,3,4.800000000000002,239.0,79.0,48.714285714285715,1,0
30,132000,14.84,2,518,689,1,4.8,271.0,90.0,15.866666666666667,1,0
1,137000,11.61,2,518,689,1,4.8,200.0,62.0,10.0,1,0
312,139000,10.32,2,518,689,2,4.799999999999984,268.0,90.0,30.666666666666668,1,0
33,155000,0.0,2,518,689,1,4.799999999999999,227.0,73.0,6.0,1,0
6,111000,28.39,2,518,690,1,4.8,232.0,76.0,35.5,1,0
3,113000,27.1,2,518,690,1,4.8,231.0,75.0,55.666666666666664,1,0
28,116000,25.16,2,518,690,2,4.799999999999999,237.0,78.0,71.71428571428571,1,0
8,118000,23.87,2,518,690,2,4.8,264.0,88.0,69.5,1,0
6,119000,23.23,2,518,690,1,4.8,239.0,79.0,77.0,1,0
6,120000,22.58,2,518,690,1,4.8,259.0,88.0,70.0,1,0
14,123000,20.65,2,518,690,1,4.8,262.0,88.0,69.42857142857143,1,0
25,124000,20.0,2,518,690,2,4.799999999999999,265.0,89.0,67.8,1,0
10,125000,19.35,2,518,690,2,4.799999999999999,239.0,79.0,77.2,1,0
24,126000,18.71,2,518,690,1,4.799999999999999,242.0,80.0,77.0,1,0
8,127000,18.06,2,518,690,1,4.8,210.0,65.0,80.5,1,0
28,129000,16.77,2,518,690,1,4.799999999999999,266.0,89.0,42.0,1,0
1,132000,14.84,2,518,690,1,4.8,201.0,62.0,56.0,1,0
2,134000,13.55,2,518,690,1,4.8,230.0,75.0,59.0,1,0
8,136000,12.26,2,518,690,2,4.8,200.0,62.0,57.0,1,0
374,139000,10.32,2,518,690,4,4.799999999999973,271.0,90.0,62.35294117647059,1,0
45,155000,0.0,2,518,690,3,4.8,227.0,73.0,37.333333333333336,1,0
2,111000,28.39,2,518,692,1,4.8,232.0,76.0,54.5,1,0
3,113000,27.1,2,518,692,1,4.8,231.0,75.0,54.666666666666664,1,0
2,115300,25.61,2,518,692,1,4.8,239.0,79.0,45.0,1,0
36,116000,25.16,2,518,692,2,4.799999999999999,237.0,78.0,50.166666666666664,1,0
2,117000,24.52,2,518,692,1,4.8,239.0,79.0,46.0,1,0
9,119000,23.23,2,518,692,2,4.8,260.0,88.0,26.0,1,0
14,120000,22.58,2,518,692,1,4.799999999999999,239.0,79.0,50.142857142857146,1,0
1,121000,21.94,2,518,692,1,4.8,256.0,86.0,30.0,1,0
40,123000,20.65,2,518,692,1,4.799999999999998,266.0,89.0,24.5,1,0
3,124000,20.0,2,518,692,2,4.8,217.0,67.0,64.0,1,0
120,126000,18.71,2,518,692,2,4.800000000000004,265.0,89.0,25.2,1,0
10,127000,18.06,2,518,692,1,4.799999999999999,230.0,75.0,70.0,1,0
8,129000,16.77,2,518,692,1,4.8,242.0,80.0,44.25,1,0
24,131000,15.48,2,518,692,1,4.799999999999999,255.0,86.0,31.5,1,0
3,132000,14.84,2,518,692,1,4.8,201.0,62.0,36.0,1,0
2,137000,11.61,2,518,692,1,4.8,200.0,62.0,38.0,1,0
